"","date","Alabama","Alaska","Arizona","Arkansas","California","Connecticut","Delaware","Florida","Georgia","Hawaii","Illinois","Indiana","Iowa","Kansas","Kentucky","Louisiana","Maine","Maryland","Michigan","Minnesota","Missouri","Montana","Nebraska","Nevada","New Hampshire","New Jersey","New York","North Carolina","Ohio","Oklahoma","Oregon","Pennsylvania","South Carolina","South Dakota","Texas","Vermont","Virginia","Washington","West Virginia","Wisconsin","Wyoming"
"11",2024-04-01,0.000454802220678389,0,0.00063973532927945,0.000123152666479876,0.0016867317182513,0,0.00409576815795577,0.000286383488632167,0.000785364357920725,0.00271801726902342,0.00179073089657702,0.00125621156445732,0.00144116163398777,0.00033687502255938,1.73472347597681e-18,0.000323064851232187,3.46944695195361e-18,0.00600090106892362,0.00231678405409409,0.00157790067042463,0.000412922725315332,0.0032954913134835,0.00122867766657104,0.00420827398635629,0.00748272544856683,0,0.000267442365123823,0.00316763415996195,0.00372337075607983,1.43936281598624e-05,0.00240775050048245,0.000392415866976772,0.00267755789050392,0,0.00288342976461731,NA,0.00151957209965462,0.00115706133055924,NA,0.00333507254557568,0
"12",2024-04-08,0.00484464337463931,0.00246146498610066,0.00440794968374768,0.00256092375387392,0.00106016334516448,0.00227106467406981,0.000518049671115302,0.000205957010471857,0.000813262685082174,0.00202247545457186,0.0013031691896084,4.40064220202973e-05,0.00022481226851965,0.000599176267274029,0.00102023755975641,0.00130993335009759,0.0101078162486628,0.00071270687062161,0.00698921836469263,0.00363557832542279,0.00249585729583903,0.00330430753165287,0.000375338108409842,0.00119479993726486,0,0.00187335153124413,0.00094019327081616,0.00379759083029901,0,0.00313437268774632,0.000496917578052779,0.000507884837122018,0.00103892693159596,0.00523737583597667,0,0,0.001596393676791,0.000994009007450839,NA,0.00666153449570681,0.00590761650484619
"13",2024-04-15,1.73472347597681e-18,0.00255317031107186,0.00453075370098277,0.00100957243494936,0.000946313302874514,0.00299702085801814,0.00352956117138978,0.000150777218771339,0,0,0.00168863116565085,0.000421491911376796,0.000204883175076344,0.00102873927395366,1.73472347597681e-18,0.00200742756569332,0.00477976732081628,0.0154709281890364,0.00707656792365316,0,0.0031419829272406,0.00385289906402519,0.0017371983939046,0.00300349376065131,0.00453626297401875,0.00152056578166546,0.000719122525417662,0.00244069757697996,0.0012940481369609,0.00136008092006234,0.000123801323532199,0.00195108815427905,0.00415727262588415,0.00188757769485646,0,1.73472347597681e-18,0.000251180171631706,0.000631108864772861,NA,0.00330053729528981,0.0023585003266988
"14",2021-03-22,NA,NA,0.00109350914120598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00313635201471296,0.0023909614813769,NA,NA,NA,NA,NA,NA,NA,0.00193315587559862,0.00119590220033139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",2021-03-29,NA,NA,0.00224069484289664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00333814210471729,0.00145342068899734,NA,NA,NA,NA,NA,NA,NA,0.00162131417765133,0.00513575289103099,NA,NA,NA,NA,NA,NA,NA,0.00214997575710704,NA,NA
"16",2021-04-05,NA,NA,0.000734184277951341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00605506023730673,0.00032116219885729,NA,NA,NA,NA,NA,NA,NA,4.90744988815815e-05,0.000977330258271361,NA,NA,NA,NA,NA,NA,NA,0.000305553137029908,NA,NA
"17",2021-04-12,NA,NA,0.0016649014603829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004282142489725,0.00362360747132436,NA,NA,NA,NA,NA,NA,NA,0.000708133838691692,0.00370140741729057,NA,NA,NA,NA,NA,NA,NA,0.00581251409993944,NA,NA
"18",2021-04-19,NA,NA,0.00337594917618864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00214844841057992,0.00210472819775681,NA,NA,NA,NA,NA,NA,NA,0.00263006829850577,0.00332645722181291,NA,NA,NA,NA,NA,NA,NA,0.00347836470506364,NA,NA
"19",2021-04-26,NA,NA,0.000749887175678712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00112805888575587,0.00376175901480895,NA,NA,NA,NA,NA,NA,NA,0.00359424748557843,0.000265645052293401,NA,NA,NA,NA,NA,NA,NA,0.00310142406849503,NA,NA
"20",2021-05-03,NA,NA,0.00293482175091999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00188579117844768,0.0059226254374848,NA,NA,NA,NA,NA,NA,NA,0.00542715104543873,0.00392163964221494,NA,NA,NA,NA,NA,NA,NA,0.000578070025978136,NA,NA
"21",2021-05-10,NA,NA,0.000693157671145729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00135944927595192,0.00330155254178671,NA,NA,NA,NA,NA,NA,NA,0.000124428189225593,0.00437014527261749,NA,NA,NA,NA,NA,NA,NA,0.00185197157045152,NA,NA
"22",2021-05-17,NA,NA,0.000359301403836915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00355704668987938,0.00145191102246885,NA,NA,NA,NA,NA,NA,NA,0.00201635040813703,0.0074773732989326,NA,NA,NA,NA,NA,NA,NA,0.00633907435288631,NA,NA
"23",2021-05-24,NA,NA,0.00239803761740504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00313056926514556,0.00302915344082317,NA,NA,NA,NA,NA,NA,NA,0.000442647539053962,0.00169144548511512,NA,NA,NA,NA,NA,NA,NA,0.00126226997597648,NA,NA
"24",2021-05-31,NA,NA,0.000408976416263925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.04235308437872e-05,0.00153097669436011,NA,NA,NA,NA,NA,NA,NA,0.00112002304139072,0.00169806296232346,NA,NA,NA,NA,NA,NA,NA,0.00426831479110439,NA,NA
"25",2021-06-07,NA,NA,0.00022720412229478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00137645473582244,0,NA,NA,NA,NA,NA,NA,NA,0.00324918436088708,0.00305279674745736,NA,NA,NA,NA,NA,NA,NA,0.00219163400054561,NA,NA
"26",2021-06-14,NA,NA,6.49994026779982e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00136732817400752,0.00155250859719669,NA,NA,NA,NA,NA,NA,NA,0.00371051537116225,0.00227510110455961,NA,NA,NA,NA,NA,NA,NA,0.00198916947558357,NA,NA
"27",2021-06-21,NA,NA,0.00045991674530944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00140790288177784,0.00200246042391945,NA,NA,NA,NA,NA,NA,NA,0.0037595943189217,0.00124422648974962,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"28",2021-06-28,NA,NA,0.000520523128046277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00315515375057089,0.00166593659526316,NA,NA,NA,NA,NA,NA,NA,0.0119170508673419,0.000762726403923098,NA,NA,NA,NA,NA,NA,NA,0.00135221395748606,NA,NA
"29",2021-07-05,NA,NA,0.00108853857682145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00583363427840426,0.000571690440638418,NA,NA,NA,NA,NA,NA,NA,0.0154162687096626,0.000937984129272727,NA,NA,NA,NA,NA,NA,NA,0.0036876241386778,NA,NA
"30",2021-07-12,NA,NA,0.00687108140223916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000355411529044065,NA,0.00268062017172677,0.00374320708285607,NA,NA,NA,NA,NA,NA,NA,0.00144447774022631,0.00611435734875514,NA,NA,NA,NA,NA,NA,NA,0.000481401982650525,NA,NA
"31",2021-07-19,NA,NA,4.0179974450924e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00104055703426397,NA,0.0066695727646482,0.00411407275172772,NA,NA,NA,NA,NA,NA,NA,0.00447971218683788,0.00248491836707005,NA,NA,NA,NA,NA,NA,NA,0.00281387745389256,NA,NA
"32",2021-07-26,NA,NA,0.00599395262131159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00210847587732483,NA,0.0012238523264263,0.00763231026541044,NA,NA,NA,NA,NA,NA,NA,0.0133254705073617,0.00924257033238953,NA,NA,NA,NA,NA,NA,NA,0.00761763165897745,NA,NA
"33",2021-08-02,NA,NA,0.00422084996347621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00515312333025024,NA,0.000847134732347349,0.0081022742589322,NA,NA,NA,NA,NA,NA,NA,0.00371731796582597,0.0135781628698736,NA,NA,NA,NA,NA,NA,NA,0.00794964220610071,NA,NA
"34",2021-08-09,NA,NA,0.00255020731424771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00550575732117407,NA,0.00300092154648385,0.0058799510517083,NA,NA,NA,NA,NA,NA,NA,0.00889361771861649,0.00966274770165017,NA,NA,NA,NA,NA,NA,NA,0.00449947982342323,NA,NA
"35",2021-08-16,NA,NA,0.00293695790423777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00308442297880848,NA,0.00808399676950577,0.00355552065956742,NA,NA,NA,NA,NA,NA,NA,0.0134473554470334,0.00367901245252347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",2021-08-23,NA,NA,0.00645071645392414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00693075882223484,NA,0.0053881636946998,NA,NA,NA,NA,NA,NA,NA,NA,0.000570797908764381,0.0153952324887077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",2021-08-30,NA,NA,0.0044567245749107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00748123585268724,NA,0.00449618744350397,NA,NA,NA,NA,NA,NA,NA,NA,0.00495289608731544,0.012997546057368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",2021-09-06,NA,NA,0.00179139055150671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00873619175960949,NA,0.00101729067615111,NA,NA,NA,NA,NA,NA,NA,NA,0.00185652050800322,0.00778486859907287,NA,NA,NA,NA,NA,NA,NA,0.00402831880166274,NA,NA
"39",2021-09-13,NA,NA,0.00492319660460294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00427449254618344,NA,0.00168219263171586,0.00433704266400628,NA,NA,NA,NA,NA,NA,NA,0.00164890538951934,0.00398361048989807,NA,NA,NA,NA,NA,NA,NA,0.00916176580168596,NA,NA
"40",2021-09-20,NA,NA,0.00653975856024669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00144345351889012,NA,0.00500970889798913,0.00489004019346381,NA,NA,NA,NA,NA,NA,NA,0.0120377535407821,0.0104329210871758,NA,NA,NA,NA,NA,NA,NA,0.000581038739048245,NA,NA
"41",2021-09-27,NA,NA,0.00486104490715673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00266107913054293,NA,0.00166306958129066,0.0025770954634862,NA,NA,NA,NA,NA,NA,NA,0,0.00470852574369535,NA,NA,NA,NA,NA,NA,NA,0.0101266536458759,NA,NA
"42",2021-10-04,NA,NA,0.00195097053476205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00711154804138207,NA,0.00262637866770582,0.00641609021200487,NA,NA,NA,NA,NA,NA,NA,0.000135836774407525,0.00100489792055711,NA,NA,NA,NA,NA,NA,NA,0.0212036310449608,NA,NA
"43",2021-10-11,NA,NA,0.00280415659811002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00129496813119268,NA,0.00239117617155922,0.000782292372332904,NA,NA,NA,NA,NA,NA,NA,0.00248308735774884,0.00819743297820263,NA,NA,NA,NA,NA,NA,NA,0.00569208872065444,NA,NA
"44",2021-10-18,NA,NA,0.000812253882365901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00474444652288361,NA,0.000593529735144149,0.0102250673290361,NA,NA,NA,NA,NA,NA,NA,0.00340381799510248,0.00351993262343805,NA,NA,NA,NA,NA,NA,NA,0.0113629565009132,NA,NA
"45",2021-10-25,NA,NA,0.00546856372721945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.01177370411549e-05,NA,0.00072889819867776,0.00278645311091491,NA,NA,NA,NA,NA,NA,NA,0.000166735649922603,0.000388353321537582,NA,NA,NA,NA,NA,NA,NA,0.00475221499067087,NA,NA
"46",2021-11-01,NA,NA,0.00281927310847473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00678250022874839,NA,0.00358494734382173,0.0214123532725756,NA,0.00917914243304681,NA,NA,NA,NA,NA,0.000560449166661502,0.00148084224864725,NA,NA,NA,NA,NA,NA,NA,0.00157298105949134,NA,NA
"47",2021-11-08,NA,NA,0.00755214294938886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0161228581590257,NA,0.00668460909285092,NA,NA,0.00041651188536751,NA,NA,NA,NA,NA,0.00284609060523494,0.00473471932050573,NA,NA,NA,NA,NA,NA,NA,0.00263743109651474,NA,NA
"48",2021-11-15,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0105525378941359,NA,5.0635729734877e-05,NA,NA,0.00197534793868083,NA,NA,NA,NA,NA,0.00101011799203854,0.00362246337212679,NA,NA,NA,NA,NA,NA,NA,0.00290891070765208,NA,NA
"49",2021-11-22,NA,NA,0.00320571952275506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00855092360766141,NA,0.00913906132369327,NA,NA,0.000270641221679607,NA,NA,NA,NA,NA,0.00204174146563656,0.00379989009697076,NA,NA,NA,NA,NA,NA,NA,0.00767892916894915,NA,NA
"50",2021-11-29,NA,NA,0.00591750042538369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00716930798546622,NA,0.00477750278917231,0.00057401989175794,NA,0.000248616980429522,NA,NA,0.00267266040245787,NA,NA,0.00267617571104256,0.00102932324072304,NA,NA,NA,NA,NA,NA,NA,0.00559586310539813,NA,NA
"51",2021-12-06,NA,NA,0.00091924085798295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001567005885005,NA,0.00367588838087747,0.00296137664007508,NA,0.00548563183173634,NA,NA,0.000530869685188756,NA,NA,0.00670687717287895,0.00171030439107171,NA,NA,NA,NA,NA,NA,NA,0.0016965501334643,NA,NA
"52",2021-12-13,NA,NA,0.0130658473017081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0169237364504981,NA,0.00440995866248595,0.00315416591684607,NA,0.000211523105901529,NA,NA,0.000882832711226356,NA,NA,0.0080712379263545,0.00120286373317204,NA,NA,NA,NA,NA,NA,NA,0.00278885017843124,NA,NA
"53",2021-12-20,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0149789291538061,NA,0,0.00105232259840184,NA,0.00147299119878917,NA,NA,0.0188532034990536,NA,NA,0.00433538974879882,0.00417014567151709,NA,NA,NA,NA,NA,NA,NA,0.00797726181750812,NA,NA
"54",2021-12-27,NA,NA,0.00495272335052716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0276403291900325,NA,0.0185792827068937,0.00936077149823487,NA,0.0259822989779803,NA,NA,0.0430663260128534,NA,NA,0.0116041834167247,0.0154246782084779,NA,NA,NA,NA,NA,NA,0.0176485397362541,0.0188549038387871,NA,NA
"55",2022-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0154158282522679,NA,0.0126901602079373,0.00527258310527991,NA,NA,NA,NA,0.00441222906663175,NA,NA,0.00846259577408298,0.00993138149797614,NA,NA,NA,NA,NA,NA,0.0340287451503235,0.00982220655488403,NA,NA
"56",2022-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00828421221350428,NA,0.00260608950607558,0.014097484048495,NA,NA,NA,NA,0.0391463261771327,NA,NA,0.0202635254338981,0.0128810527139169,NA,NA,NA,NA,NA,NA,0.00194602968086094,0.00960017930047971,NA,NA
"57",2022-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0225964920247912,NA,0.0148998909549093,0.0261047816883136,NA,NA,NA,NA,0.0240970374602226,NA,NA,0.00382341567502661,0.0101157113729973,NA,NA,NA,NA,NA,NA,NA,0.0155328952473232,NA,NA
"58",2022-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0188505793475568,NA,0.0150909665055738,0.00416095671592588,NA,NA,NA,NA,0.0208913460720755,NA,NA,0.00239635410999589,0.00667202544569451,NA,NA,NA,NA,NA,NA,NA,0.0100102558803847,NA,NA
"59",2022-01-31,NA,NA,0.02731896611462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0114678084569288,NA,0.0175371596084479,0.00424475262457573,NA,NA,NA,NA,0.00514264295536435,NA,NA,0.0460703964444386,0.00668455626219608,NA,NA,NA,NA,NA,NA,NA,0.0223973079130093,NA,NA
"60",2022-02-07,NA,NA,0.0112661912997797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00113342637789342,NA,0.00959804265972172,0.0202822133044613,NA,NA,NA,NA,0.000288154135940938,NA,NA,0.00612276135327908,0.0117371630428106,NA,NA,NA,NA,NA,NA,0.00241299527017244,0.0425178966701369,NA,NA
"61",2022-02-14,NA,NA,0.00176920843644751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0110851473376493,NA,0.00944757459718187,0.0231723333445309,NA,NA,NA,NA,0.00497406418432908,NA,NA,0.00682309566381126,0.0233177415608218,NA,NA,NA,NA,NA,NA,0.0143432129079425,0.0115730544067672,NA,NA
"62",2022-02-21,NA,NA,0.00385928386998226,NA,0.00228827995075546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0.011185174673162,NA,0.00693174465065714,NA,NA,5.3612830097291e-06,NA,NA,0.00506523022124486,0,NA,NA,NA,NA,NA,NA,0.00361296539962125,0.0102338161784234,NA,NA
"63",2022-02-28,NA,NA,0.00645918950470105,NA,0.00226805741454447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00504732217256829,NA,0.00213145691347695,0,NA,0.00200657516528751,NA,NA,0.0009615334677072,NA,NA,1.38777878078145e-17,0.00412821111075717,NA,NA,NA,NA,NA,NA,0.00297988386045325,0.00476076369479307,NA,NA
"64",2022-03-07,NA,NA,0.00424937591055934,NA,0.00103542933646698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0015593012429595,NA,0.000465945885411927,0.000217946356027038,NA,0.00427437066789072,NA,NA,0.00260875480751475,NA,NA,0.00153567610304891,0.00293237784956266,NA,NA,NA,NA,NA,NA,0.00245841262422455,0.0079431121921379,NA,NA
"65",2022-03-14,NA,NA,0.00449020552049062,NA,0.00162912031717889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000430174928344247,NA,0.000306266859917782,0.0016175223997639,NA,0.00111635100123467,NA,NA,9.6971372467735e-05,NA,NA,0.00191238047515188,0.00169442152674459,NA,NA,NA,NA,NA,NA,0,0.00297418125422716,0.0017281690446212,NA
